var_id;fam_id;typenq_id;vartype_id;var_nom;var_lib;var_label;var_ancienid;var_obs;var_datedebut;var_datefin;var_typeinit;var_valeurinit;var_unite;var_calcule
268;21;1;10;Pers_25_40_Tech;Personnel : de 25 à 40 ans : agents de maîtrise, techniciens;Pers_25_40_Tech;268;;32874;35064;V;;agents;
269;21;1;10;Pers_25_40_Employes;Personnel : de 25 à 40 ans : employés;Pers_25_40_Employés;269;;32874;35064;V;;agents;
270;21;1;10;Pers_25_40_Ouvriers_Roulants;Personnel : de 25 à 40 ans : ouvriers roulants;Pers_25_40_Ouvriers_Roulants;270;;32874;35064;V;;agents;
271;21;1;10;Pers_25_40_Ouvriers_Non_Roulants;Personnel : de 25 à 40 ans : ouvriers non roulants;Pers_25_40_Ouvriers_Non_Roulants;271;;32874;35064;V;;agents;
272;21;1;10;Pers_40_50_Cadres;Personnel : de 40 à 50 ans : cadres, ingénieurs;Pers_40_50_Cadres;272;;32874;35064;V;;agents;
273;21;1;10;Pers_40_50_Tech;Personnel : de 40 à 50 ans : agents de maîtrise, techniciens;Pers_40_50_Tech;273;;32874;35064;V;;agents;
274;21;1;10;Pers_40_50_Employes;Personnel : de 40 à 50 ans : employés;Pers_40_50_Employés;274;;32874;35064;V;;agents;
275;21;1;10;Pers_40_50_Ouvriers_Roulants;Personnel : de 40 à 50 ans : ouvriers roulants;Pers_40_50_Ouvriers_Roulants;275;;32874;35064;V;;agents;
276;21;1;10;Pers_40_50_Ouvriers_Non_Roulants;Personnel : de 40 à 50 ans : ouvriers non roulants;Pers_40_50_Ouvriers_Non_Roulants;276;;32874;35064;V;;agents;
277;21;1;10;Pers_50_60_Cadres;Personnel : de 50 à 60 ans : cadres, ingénieurs;Pers_50_60_Cadres;277;;32874;35064;V;;agents;
278;21;1;10;Pers_50_60_Tech;Personnel : de 50 à 60 ans : agents de maîtrise, techniciens;Pers_50_60_Tech;278;;32874;35064;V;;agents;
279;21;1;10;Pers_50_60_Employes;Personnel : de 50 à 60 ans : employés;Pers_50_60_Employés;279;;32874;35064;V;;agents;
280;21;1;10;Pers_50_60_Ouvriers_Roulants;Personnel : de 50 à 60 ans : ouvriers roulants;Pers_50_60_Ouvriers_Roulants;280;;32874;35064;V;;agents;
281;21;1;10;Pers_50_60_Ouvriers_Non_Roulants;Personnel : de 50 à 60 ans : ouvriers non roulants;Pers_50_60_Ouvriers_Non_Roulants;281;;32874;35064;V;;agents;
282;21;1;10;Pers_61_99_Cadres;Personnel : 61 ans et plus : cadres, ingénieurs;Pers_61_99_Cadres;282;;32874;35064;V;;agents;
283;21;1;10;Pers_61_99_Tech;Personnel : 61 ans et plus : agents de maîtrise, techniciens;Pers_61_99_Tech;283;;32874;35064;V;;agents;
284;21;1;10;Pers_61_99_Employes;Personnel : 61 ans et plus : employés;Pers_61_99_Employés;284;;32874;35064;V;;agents;
285;21;1;10;Pers_61_99_Ouvriers_Roulants;Personnel : 61 ans et plus : ouvriers roulants;Pers_61_99_Ouvriers_Roulants;285;;32874;35064;V;;agents;
286;21;1;10;Pers_61_99_Ouvriers_Non_Roulants;Personnel : 61 ans et plus : ouvriers non roulants;Pers_61_99_Ouvriers_Non_Roulants;286;;32874;35064;V;;agents;
287;21;1;22;Pers_621_Total_ETC;Personnel : Total extérieur à l'entreprise, relevant du cpte 621 (en équivalent temps plein);"Personnel extérieur à l'exploitant (compte 621)<span style=""color:#0000FF"">(2)</span>";287;Label modifié en 2016. Ancien label = Personnel extérieur à l'exploitant, relevant du compte 621 </strong>du compte de résultat;34700;;V;;ETP;
288;21;1;22;Pers_621_Roulants_ETC;Personnel : Roulants extérieur à l'entreprise, relevant du cpte 621 (en équivalent temps plein);Personnels roulants compte 621;288;;34700;;V;;ETP;
2411;21;1;11;Pers_TC_Total_Nbre;Personnel  Total personnel permanent à temps complet;Personnel à temps complet (CDD et CDI), en nombre;2411;Pas enquêté en 2016;34700;42369;V;;agents;
2461;21;1;11;Pers_TP_Total_Nbre;Personnel : Total personnel permanent à temps partiel (en nombre);Pers_TP_Total_Nbre;2461;;34700;40178;V;;agents;
2462;21;1;11;Pers_Cadres_Nbre;Personnel : Total personnel Cadres, ingénieurs (en nombre);Total (en nombre);2462;;35065;40178;V;;agents;
2463;21;1;11;Pers_Tech_Nbre;Personnel : Total personnel Agents de maîtrises, techniciens (en nombre);Pers_Tech_Nbre;2463;;35065;40178;V;;agents;
2464;21;1;11;Pers_Empoyes_Nbre;Personnel : Total personnel Employés (en nombre);Pers_Empoyés_Nbre;2464;;35065;40178;V;;agents;
2465;21;1;11;Pers_Ouv_Roulants_Nbre;Personnel : Total personnel Roulants (en nombre);Pers_Ouv_Roulants_Nbre;2465;;35065;40178;V;;agents;
2466;21;1;11;Pers_Ouv_Non_Roulants_Nbre;Personnel : Total personnel non roulants (en nombre);Pers_Ouv_Non_Roulants_Nbre;2466;;35065;40178;V;;agents;
2467;21;1;11;Pers_Total_Nbre;Personnel : Total personnel (en nombre);Pers_Total_Nbre;2467;;35065;40178;V;;agents;
2511;21;1;21;Pers_ETC_Total;Personnel : Total personnel permanent à temps partiel (en équivalent temps complet);Personnel à temps partiel (en équivalent temps complet);2511;Pas enquêté en 2016;34700;42369;V;;equivalent temps complet;
2561;21;1;11;Pers_Hom_Total_Nbre;Personnel : Total Hommes (en nombre);Pers_Hom_Total_Nbre;2561;;34700;40178;V;;agents;
2611;21;1;11;Pers_Fem_Total_Nbre;Personnel : Total Femmes (en nombre);Pers_Fem_Total_Nbre;2611;;34700;40178;V;;agents;
5146;21;1;21;Total_Eq_TC_Cadres_Inge;Personnel : Total personnel Cadres, ingénieurs (en équivalent temps complet);Total (en eq tps complet);;;37987;40178;V;;equivalent temps complet;
5147;21;1;22;Total_Eq_TC_Agents_Tech;Personnel : Total personnel Agents de maîtrises, techniciens (en équivalent temps complet);;;;37987;40178;V;;equivalent temps complet;
5148;21;1;21;Total_Eq_TC_Employes;Personnel : Total personnel Employés (en équivalent temps complet);;;;37987;40178;V;;equivalent temps complet;
5668;21;1;22;PERS_Expl_Ext_Total_ETP;Personnel : effectif total en équivalent temps plein;"<big><strong><span style=""color:#696969"">TOTAL effectifs exploitant et extérieur</span></strong></big>";;;40179;;V;;ETP;1
5669;21;1;22;PERS_Expl_Ext_Total_roulants;Personnel : effectif personnel roulants en équivalent temps plein;Effectif personnels roulants (exploitant et extérieur);;;40179;;V;;ETP;1
5922;21;1;22;PERS_Expl_Exterieur_Roulant;;;;Variable agrégat calculée automatiquement : Personnel roulant de l’exploitant (y compris personnel extérieur);34700;;V;;ETC;
5923;21;1;22;PERS_Expl_Exterieur_Total;;;;Variable agrégat calculée automatiquement : Personnel total de l’exploitant (y compris personnel extérieur);34700;;V;;ETC;
205;22;1;15;PKO_Autobus_Std;PKO : autobus standards;PKO_Autobus_Std;205;avant 1998, les autocars faisaient partie de la catégorie globale 'autobus standards et autocars';34700;38717;V;;milliers de pko;
207;22;1;15;PKO_Autobus_Articules;PKO : autobus articulés;PKO_Autobus_Articulés;207;;34700;38717;V;;milliers de pko;
209;22;1;15;PKO_Autobus_Gabarit_Reduit;PKO : autobus à gabarit réduit;PKO_Autobus_Gabarit_Réduit;209;;34700;38717;V;;milliers de pko;
211;22;1;15;PKO_Minibus;PKO : minibus;PKO_Minibus;211;;34700;38717;V;;milliers de pko;
213;22;1;15;PKO_Trolleybus;PKO : trolleybus;PKO_Trolleybus;213;;34700;38717;V;;milliers de pko;
215;22;1;15;PKO_Tramways;PKO : tramways;PKO_Tramways;215;;34700;38717;V;;milliers de pko;
217;22;1;15;PKO_Metro;PKO : métro;PKO_Métro;217;;34700;38717;V;;milliers de pko;
219;22;1;15;PKO_Autres_1;PKO : autres véhicules 1;PKO_Autres_1;219;voir type de véhicule dans variable PARC_Autres_1_Type (4836);34700;38717;V;;milliers de pko;
221;22;1;15;PKO_SS_SO;PKO : Services Spéciaux et Services Occasionnels (SS et SO);PKO_SS_SO;221;;34700;38717;V;;milliers de pko;
223;22;1;15;PKO_Sous_traintance;PKO : Sous-traitance;PKO_Sous-traintance;223;;34700;38717;V;;milliers de pko;
501;22;1;15;PKO_SRO;PKO : Total SRO (Service Réguliers Ordinaires);PKO_SRO;501;;34700;38717;V;;milliers de pko;
503;22;1;16;PKO_SRO_SS_SO;PKO : Total SRO + SS + SO (hors sous traintance);PKO_SRO_SS_SO;503;;34700;38717;V;;milliers de pko;
2041;22;1;15;PKO_Autocars;PKO : autocars;PKO_Autocars;2041;avant 1998, les autocars faisaient partie de la catégorie globale 'autobus standards et autocars';35796;38717;V;;milliers de pko;
2202;22;1;16;PKO_SRO_SS_SO_ST;PKO : Total PKO SRO+SS+SO (y compris sous-traitance);PKO_SRO_SS_SO_ST;2202;;34700;38717;V;;milliers de pko;
4932;22;1;15;PKO_Autres_2;PKO : autres véhicules 2;PKO_Autres_2;;voir type de véhicule dans variable PARC_Autres_2_Type (4839);37987;38717;V;;milliers de pko;
4934;22;1;15;PKO_Autres_3;PKO : autres véhicules 3;PKO_Autres_3;;voir type de véhicule dans variable PARC_Autres_3_Type (4842);37987;38717;V;;milliers de pko;
5566;22;1;45;PKO_autocars_calc;Autocars, PKO calculés;;2041;variable calculée automatiquement depuis 2009;39814;;V;;;1
5567;22;1;45;PKO_Autobus_calc;Autobus, PKO calculés;;205;variable calculée automatiquement depuis 2009;39814;;V;;;1
5568;22;1;45;PKO_Autobus_articules_calc;Autobus articulés, PKO calculés;;207;variable calculée automatiquement depuis 2009;39814;;V;;;1
5569;22;1;45;PKO_Autobus_Gabarit_reduit_calc;Autobus à gabarit réduit, PKO calculés;;209;variable calculée automatiquement depuis 2009;39814;;V;;;1
5570;22;1;45;PKO_minibus_calc;Minibus, PKO calculés;;211;variable calculée automatiquement depuis 2009;39814;;V;;;1
5571;22;1;45;PKO_Trolleybus_calc;Trolleybus, PKO calculés;;5571;variable calculée automatiquement depuis 2009;39814;;V;;;1
5572;22;1;45;PKO_Tramway_calc;Tramway, PKO calculés;;215;variable calculée automatiquement depuis 2009;39814;;V;;;1
5573;22;1;45;PKO_Metro_calc;Métro, PKO calculés;;217;variable calculée automatiquement depuis 2009;39814;;V;;;1
5574;22;1;45;PKO_TAD_calc;TAD, PKO calculés;;;variable calculée automatiquement depuis 2009;39814;;V;;;1
5575;22;1;45;PKO_PMR_calc;TPMR, PKO calculés;;;variable calculée automatiquement depuis 2009;39814;;V;;;1
5576;22;1;45;PKO_Autres_3_calc;Autre mode, PKO calculés (type mode voir variable 4842);;4934;variable calculée automatiquement depuis 2009;39814;;V;;;1
5577;22;1;45;PKO_SRO_TAD_TPMR_calc;SRO, PKO calculés;;501;variable calculée automatiquement depuis 2009;39814;;V;;;1
5632;22;1;45;PKO_SP_integral_calc;TCSP non lourd de type BHNS, PKO calculés;;;variable calculée automatiquement depuis 2009;39814;;F;([5602]*[5606])/1000;;1
5633;22;1;45;PKO_fun_calc;Funiculaire, PKO calculés;;;variable calculée automatiquement depuis 2009;39814;;F;([5603]*[5610])/1000;;1
5730;22;1;45;PKO_SRO_Calc;PKO SRO calculé;SOUS-TOTAL PKO SRO calculé;501;;40544;;F;(([204]*[4818]+[206]*[4820]+[208]*[4822]+[210]*[4826]+[212]*[4824]+[214]*[4829]+[216]*[4832]+[2040]*[4816]+[4933]*[4843]+[5602]*[5606]+[5603]*[5610])/1000);;1
5912;22;1;45;PKO_TOTAL_EXPL_SECONDAIRE;;;;PKO de l’’exploitant secondaire (capacité moyenne parc x nombre de véhicules en propre et mis à disposition par l’AO);39083;;V;;PKO;
5924;22;1;16;PKO_Autres;;;;PKO autres – HORS SOUS-TRAITANCE;34700;;V;;PKO;
5925;22;1;16;PKO_BHNS;;;;PKO BHNS – HORS SOUS-TRAITANCE;39814;;V;;PKO;
5926;22;1;16;PKO_BUS_Autocars;;;;;34700;;V;;PKO;
5927;22;1;16;PKO_Funiculaire;;;;PKO Funiculaire – HORS SOUS-TRAITANCE;39814;;V;;PKO;
5928;22;1;16;PKO_HORS_SOUS-TRAITANCE;;;;TOTAL des PKO hors sous-traitance et hors services occasionnels ou spéciaux;34700;;V;;PKO;
5929;22;1;16;PKO_Metro_2;;;;PKO métro – HORS SOUS-TRAITANCE;34700;;V;;PKO;
5930;22;1;16;PKO_TAD;;;;PKO TAD – HORS SOUS-TRAITANCE;38718;;V;;PKO;
5931;22;1;16;PKO_TPMR;;;;PKO TPMR – HORS SOUS-TRAITANCE;38718;;V;;PKO;
5932;22;1;16;PKO_Tramway_2;;;;PKO Tramway  – HORS SOUS-TRAITANCE;34700;;V;;PKO;
16;23;1;9;RX_Lign_Nbre_Hors_Exploit_Princ;Réseau : Nombre de lignes hors exploitant principal;RX_Lign_Nbre_Hors_Exploit_Princ;16;;34700;37986;V;;lignes;
25;23;1;10;RX_Equip_Nb_Carr_Feux_SDetect;Equipements : Nombre de carrefours aménagés avec des feux spéciaux sans detection;RX_Equip_Nb_Carr_Feux_SDetect;25;;34700;35065;V;;carrefours;
26;23;1;10;RX_Equip_Nb_Carr_Feux_ADetect;Equipements : Nombre de carrefours aménagés avec des feux spéciaux avec détection;RX_Equip_Nb_Carr_Feux_ADetect;26;;34700;35430;V;;carrefours;
27;23;1;9;RX_Equip_Nb_Parcs_Relais;Equipements : Nombre de parcs relais;Nombre de parcs relais;27;;34700;38717;V;;parcs relais;
28;23;1;11;RX_Equip_Nb_Places_Parcs_Relais;Equipements : Nombre de places de stationnement en parcs relais;Nombre de places en parc relais;28;;34700;38717;V;;places;
29;23;1;29;RX_Equip_km_couloirs_reserves;Equipements : Longueur des couloirs de circulation réservés;Longueur de couloirs de circulation réservée;29;Les couloirs de circulation réservés sont soit matérialisés par un simple marquage au sol, soit délimités par des dispositifs infranchissables;34700;38717;V;;km;
30;23;1;20;Rx_Equip_km_sites_proteges;Equipements : Longueur des couloirs de circulation en sites protégés;dont longueur de couloirs en sites protégés;30;Les sites protégés sont des couloirs réservés, séparés physiquement du reste de la chaussée par des dispositifs infranchissables.;34700;38717;V;;km;
31;23;1;20;RX_Equip_km_rues_mixtes;Equipements : Longueur des rues mixtes;Longueur de rues mixtes (piétons - TC);31;Les rues mixtes sont utilisées seulement par les piétons et les transports collectifs qui doivent rouler à vitesse limitée.;34700;38717;V;;km;
167;23;1;11;RX_Lign_Nbre_Total;Réseau : Nombre total de lignes;"<span style=""color:#696969"">SOUS-TOTAL SRO + TAD + TPMR</span>";167;Nombre total de lignes, tous moyens confondus, y compris TCSP;34700;40909;V;;lignes;1
168;23;1;22;RX_Lign_Autobus_km_yc_PC;Réseau : Longueur de lignes Autobus,  Trolleybus : y compris parcours commun;Réseau : Longueur de lignes Autobus,  Trolleybus : y compris parcours commun;168;"Avant 1998, les autocars étaient cumulés dans cette rubrique
Avant 2012 : les trolleybus étaient cumulés dans cette rubrique";34700;;V;;km;
169;23;1;22;RX_Lign_Autobus_km_hors_PC;Réseau : Longueur de lignes Autobus,  trolleybus : non compris parcours commun;RX_Lign_Autobus_km_hors_PC;169;Avant 1998, les autocars étaient cumulés dans cette rubrique;34700;40178;V;;km;
170;23;1;11;RX_Lign_Autobus_Nbre_Arrets;Autobus, nombre de points d'arrêt;Autobus, nombre de points d'arrêt;170;"Entre 1998 et 2011 : les autocars n'étaient plus cumulés dans cette rubrique
Avant 2012 : les trolleybus étaient cumulés dans cette rubrique";34700;;V;;arrêts;
171;23;1;22;RX_Lign_Tram_km_yc_PC;Réseau : Longueur de lignes Tramway : y compris parcours commun;RX_Lign_Tram_km_yc_PC;171;;34700;;V;;km;
172;23;1;22;RX_Lign_Tram_km_hors_PC;Réseau : Longueur de lignes Tramway : non compris parcours commun;RX_Lign_Tram_km_hors_PC;172;;34700;40178;V;;km;
173;23;1;11;RX_Lign_Tram_Nbre_Arrets;Réseau : Longueur de lignes Tramway : nombre de points d'arrêt;RX_Lign_Tram_Nbre_Arrets;173;;34700;;V;;arrêts;
174;23;1;22;RX_Lign_Metro_km_yc_PC;Réseau : Longueur de lignes Métro : y compris parcours commun;RX_Lign_Métro_km_yc_PC;174;;34700;;V;;km;
175;23;1;22;RX_Lign_Metro_km_hors_PC;Réseau : Longueur de lignes Métro : non compris parcours commun;RX_Lign_Métro_km_hors_PC;175;;34700;40178;V;;km;
176;23;1;11;RX_Lign_Metro_Nbre_Arrets;Réseau : Longueur de lignes Métro : nombre de points d'arrêt;RX_Lign_Metro_Nbre_Arrets;176;;34700;;V;;arrêts;
177;23;1;22;RX_Lign_Autres_km_yc_PC_1;Réseau : Longueur de lignes Autres 1  y compris parcours commun;RX_Lign_Autres_km_yc_PC_1;177;;34700;38717;V;;km;
178;23;1;22;RX_Lign_Autres_km_hors_PC_1;Réseau : Longueur de lignes Autres 1 non compris parcours commun;RX_Lign_Autres_km_hors_PC_1;178;;34700;38717;V;;km;
179;23;1;11;RX_Lign_Autres_Nbre_Arrets_1;Réseau : lignes Autres 1 : nombre de points d'arrêt;RX_Lign_Autres_Nbre_Arrets_1;179;;34700;38717;V;;arrêts;
182;23;1;37;RX_Service_Depart;Service : Heure de départ premier véhicule en circulation un jour;Premier (dernier) véhicule en circulation;182;;34700;;V;;format : hh:mm;
183;23;1;37;RX_Service_Arret;Service : Heure d'arrêt du dernier véhicule en circulation un jour;RX_Service_Arrêt;183;;34700;;V;;format : hh:mm;
184;23;1;37;RX_Service_Depart_10PC;Service : Heure à partir de laquelle 10% du parc utile est en ligne : heure de départ;Heure à partir de (jusqu'à) laquelle 10% du parc utile est en ligne;184;;34700;40178;V;;format : hh:mm;
185;23;1;37;RX_Service_Arret_90PC;Service : Heure après laquelle moins de 10% du parc utile est en ligne : heure d'arrêt;RX_Service_Arrêt_90PC;185;;34700;40178;V;;format : hh:mm;
186;23;1;10;RX_Service_Nbre_Jour_Exploit;Service : Nombre de jours d'exploitation dans l'année;Nombre de jours d'exploitation dans l'année (où au moins un véhicule de transport circule);186;;34700;;V;;jours;
197;23;1;38;RX_Equip_Sys_Central_Regul;Equipements : Existe-t-il un système cEXPLal de régulation du réseau;Existe-t-il un système central de régulation du réseau?;197;Avant 2004, réponse 'Non' ou 'non-réponse' n'étaient pas discernables;34700;40178;V;;;
198;23;1;38;RX_Equip_Sys_Info_Usagers;Equipements : Existe-t-il un système automatique d'information aux usagers;Existe-t-il un système automatique d'information aux usagers?;198;Avant 2004, réponse 'Non' ou 'non-réponse' n'étaient pas discernables;34700;40178;V;;;
199;23;1;11;RX_Equip_Nb_Veh_Radio_Tel;Equipements :  Nbre de  véhicules équipés de radio-téléphones utilisés pour les services réguliers;radio - téléphone;199;;34700;40178;V;;véhicules;
200;23;1;11;RX_Equip_Nb_Veh_Prior_Feux;Equipements : Nbre de véhicules équipés de dispositifs de priorité aux feux utilisés pour les services réguliers;dispositif de priorité aux feux;200;;34700;40178;V;;véhicules;
497;23;1;22;RX_Lign_Total_km_yc_PC;Réseau : ensemble de lignes :Longueur totale y compris parcours commun;RX_Lign_Total_km_yc_PC;497;;34700;40909;V;;km;1
498;23;1;22;RX_Lign_Total_km_hors_PC;Réseau : ensemble de lignes :Longueur totale non compris parcours commun;RX_Lign_Total_km_hors_PC;498;;34700;40178;V;;km;
499;23;1;11;RX_Lign_Total_Nbre_Arrets;Réseau : ensemble de lignes :nombre de points d'arrêt;RX_Lign_Total_Nbre_Arrets;499;;34700;40909;V;;arrêts;1
604;23;1;3;RX_Nom_Reseau;Réseau : Nom du Réseau;RX_Nom_Réseau;604;Données intégrées à la table « Personnes physiques » depuis 2004;37257;37986;V;;;
609;23;1;5;RX_Date_Retour_CV_AO;Réseau : Date retour cahier vert AO;Date de Retour du cahier vert AO;609;;37622;39813;V;;;
610;23;1;5;RX_Retour_CV_Exploitant;Réseau : Date retour cahier vert Exploitant;Date de retour du cahier vert Exploitant;610;;37622;39813;V;;;
611;23;1;5;RX_Date_Retour_AR;Date de retour de l'accusé de réception;Date de retour de l'accusé de réception;;;37987;39813;V;;;
612;23;1;9;RX_Nbre_Cahiers_Expl_Suppl;Nombre de cahiers 'exploitant' supplémentaires demandés;Nombre de cahiers 'exploitant' supplémentaires demandés;;;37987;39813;V;;;
613;23;1;1;RX_Cete_Pole_TCU;Cete du Pôle TCU chargé de la saisie;Pôle TCU - Cete chargé de la saisie;;;37987;38352;E;;;
1690;23;1;22;RX_Lign_Autocar_km_yc_PC;Réseau : Longueur de lignes Autocar : y compris parcours commun;RX_Lign_Autocar_km_yc_PC;1690;intégré aux bus en 2012 (variable n°168);35796;40908;V;;km;
1691;23;1;22;RX_Lign_Autocar_km_hors_PC;Réseau : Longueur de lignes Autocar : non compris parcours commun;RX_Lign_Autocar_km_hors_PC;1691;;35796;40178;V;;km;
1692;23;1;11;RX_Lign_Autocar_Nbre_Arrets;Réseau : Longueur de lignes Autocar : nombre de points d'arrêt;RX_Lign_Autocar_Nbre_Arrets;1692;Intégré aux bus en 2012 (variable n°170);35796;40908;V;;arrêts;
1980;23;1;38;RX_Equip_Sys_Aide_Exploit;Equipements : Existe-t-il un systeme d'aide à l'exploitation;Existe-t-il un système d'aide à l'information ?;1980;Avant 2004, réponse 'Non' ou 'non-réponse' n'étaient pas discernables;36892;40178;V;;;
2501;23;1;11;RX_Equip_Nb_Lign_Prio_Feux;Equipements : Nombre de lignes aménagées avec des feux spéciaux donnant priorité aux TC;Nombre de lignes avec priorité aux carrefours à feux;2501;Somme des champs 25 et 26 récupérée depuis 1995;35431;38717;V;;lignes;
2800;23;1;10;RX_Lign_Accessibles_Nbre;Réseau : Nombre de lignes accessibles tous modes;"<strong>Nombre de lignes accessibles</strong> sur le réseau<strong> (tous modes) </strong><span style=""color:#0000FF"">(2)</span>";2800;;36892;42369;V;;lignes;
2801;23;1;22;RX_Lign_Accessibles_km;Réseau : Longueur des lignes de bus accessibles;Longueur des lignes de bus accessibles;2801;Voir définition d'une ligne de bus accessible dans cahiers verts.;36892;39082;V;;km;
4948;23;1;37;RX_Service_Depart_Ferie;Dim et Jour Férié : Heure de départ du premier  véhicule;Premier (dernier) véhicule en circulation;;;37987;42369;V;;format : hh:mm;
4949;23;1;10;Nombre_Ligne_Dim_Ferie;Nombre de lignes circulant les dimanches et jours fériés;Nombre de lignes circulant les dimanches et jours fériés;;;37987;40178;V;;lignes;
4950;23;1;37;RX_Service_Arret_Ferie;Dim et Jour Férié : Heure de retour du dernier véhicule en circulation;Premier (dernier) véhicule en circulation;;;37987;42369;V;;format : hh:mm;
4952;23;1;38;Itineraire_Lignes_semaine;Itinéraires des lignes de semaine pour services de Dim et Jours fériés;Les itinéraires des lignes de semaine;;;37987;40178;V;;;
4953;23;1;38;Circuit_Spec_Dim_Ferie;Circuits spécifiques pour les services de dimanched et jours fériés;Des circuits spécifiques;;;37987;40178;V;;;
4966;23;1;10;Rx_Nbre_Lignes_Autocars;Nombre de lignes d'Autocars;- Autocars;;intégré à variable Bus (n° 4967);37987;40908;V;;lignes;
4967;23;1;10;Rx_Nbre_Lignes_Autobus;Nombre de lignes d'Autobus;Autobus et autocars;;"Label avant 2012 : - Autobus, trolleybus
Depsui 2012 : trolleybus comptés à part et pas de distinction bus/car";37987;;V;;lignes;
4968;23;1;10;Rx_Nbre_Lignes_Tramway;Nombre de lignes de Tramway;Tramway;;Label avant 2012 : - Tramways;37987;;V;;lignes;
4969;23;1;10;Rx_Nbre_Lignes_Metros;Nombre de lignes de Metros;Métro/VAL;;label avant 2012 : - Métros;37987;;V;;lignes;
4970;23;1;10;Rx_Nbre_Lignes_Autre_1;Nombre de lignes Autre_1;Rx_Nbre_Lignes_Autre_1;;;37987;38717;V;;lignes;
4971;23;1;10;Rx_Nbre_Lignes_Autre_2;Nombre de lignes Autre_2;Rx_Nbre_Lignes_Autre_2;;;37987;38717;V;;lignes;
4972;23;1;10;Rx_Nbre_Lignes_Autre_3;Autre mode, nombre de lignes (nature voir variable 4842);Rx_Nbre_Lignes_Autre_3;;;37987;;V;;lignes;
4973;23;1;22;RX_Lign_Autres_km_hors_PC_2;Réseau: longueur de lignes Autres 2  hors parcours commun;RX_Lign_Autres_km_hors_PC_2;;;37987;38717;V;;km;
4974;23;1;22;RX_Lign_Autres_km_hors_PC_3;Réseau: longueur  des lignes Autres 3  hors parcours commun;RX_Lign_Autres_km_hors_PC_3;;;37987;40178;V;;km;
4975;23;1;22;RX_Lign_Autres_km_yc_PC_2;Réseau : Longueur de lignes Autres 2  y compris parcours commun;RX_Lign_Autres_km_yc_PC_2;;;37987;38717;V;;km;
4976;23;1;22;RX_Lign_Autres_km_yc_PC_3;Autre mode, longueur commerciale (nature voir variable 4842);RX_Lign_Autres_km_yc_PC_3;;;38353;;V;;km;
4977;23;1;11;RX_Lign_Autres_Nbre_Arrets_2;Réseau : lignes Autres 2 : nombre de points d'arrêt;RX_Lign_Autres_Nbre_Arrets_2;;;37987;38717;V;;arrêts;
4978;23;1;11;RX_Lign_Autres_Nbre_Arrets_3;Autre mode, nombre d'arrêts (nature voir variable 4842);RX_Lign_Autres_Nbre_Arrets_3;;;38353;;V;;arrêts;
4981;23;1;11;RX_Equip_Nb_local_sat;Système divers: nombre de véhicules équipés d'un dispositifs de localistion par satellite;localisation par satellite;;;37987;40178;V;;véhicules;
4982;23;1;11;RX_Equip_Nb_Veh_Info_Voy;Système divers: Nombre de véhicules équipés d'un système d'information voyageurs;information voyageurs;;;37987;40178;V;;véhicules;
5300;23;1;11;RX_Equip_Nb_Veh_cameras;véhicules équipés de caméras de vidéosurveillance;caméras (vidéosurveillance);;;38353;40178;V;;;
5301;23;1;11;nbre_station_arrets_video;Nombre de stations-points d'arrêts équipés de vidéosurveillance;Nombre de stations/points d'arrêts équipés de vidéosurveillance;;;38353;40178;V;;;
5302;23;1;38;Centrale_mob;Centrale de mobilité;"<span style=""color:#F8F8FF""></span>Centrale de mobilité <span style=""color:#0000FF"">(1)</span>";;;38353;;V;;;
5303;23;1;38;serv_soir;Service de soirée;Service de soirée;;;38353;40178;V;;;
5325;23;1;10;TAD_ligne;TAD, nombre de lignes;- véhicules TAD (transport à la demande);;;38718;40909;V;;lignes;
5326;23;1;10;pmr_ligne;TPMR, nombre de lignes;- Véhicules PMR (personnes à mobilité réduite);;;38718;40909;V;;lignes;
5327;23;1;22;TAD_longueur_yp;TAD, longueur commerciale;TAD, longueur commerciale;;;38718;40909;V;;km;
5328;23;1;22;TAD_longueur_hp;TAD, longueur hors parcours commun;TAD_longueur_hp;;;39083;40178;V;;km;
5329;23;1;11;TAD_point_arret;TAD, nombre d'arrêts;TAD, nombre d'arrêts;;;38718;;V;;arrêts;
5330;23;1;22;PMR_longueur_yp;TPMR, longueur commerciale;TPMR, longueur commerciale;;;38718;40909;V;;km;
5331;23;1;22;PMR_longueur_hp;TPMR, longueur hors parcours commun;PMR_longueur_hp;;;38718;40178;V;;km;
5332;23;1;11;PMR_point_arret;TPMR, nombre d'arrêts;PMR_point_arret;;;38718;40909;V;;arrêts;
5362;23;1;4;Lignes_Reseau;lignes réseau;Lignes réseau;;;39379;;V;;;
5389;23;1;22;RX_Long_Lignes_Autocars_dt_long_SP;Autocars, longueur commerciale en site propre;;;Intégré aux bus en 2012 (variable n°5391);39083;40908;V;;km;
5390;23;1;11;RX_Autocars_dt_pt_arret_acces;Autocars, nombre d'arrêt  accessibles;;;;39083;40908;V;;arrêts;
5391;23;1;22;RX_long_lignes_Autobus_dt_long_SP;Autobus, longueur commerciale en site propre;;;;39083;;V;;km;
5392;23;1;11;RX_Autobus_dt_pt_arret_acces;Autobus, Nombre d'arrêts accessibles;;;;39083;40908;V;;arrêts;
5393;23;1;22;RX_Long_Lignes_tramway_dt_long_SP;Tramway, longueur commerciale en site propre;;;;39083;;V;;km;
